[21Apr2020 11:37:38.831] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmluserdevclient, --fml.mcpVersion, 20200122.131323, --fml.mcVersion, 1.15.2, --fml.forgeGroup, net.minecraftforge, --fml.forgeVersion, 31.1.9, --version, MOD_DEV, --assetIndex, 1.15, --assetsDir, C:\Users\D\.gradle\caches\forge_gradle\assets, --username, Dev, --accessToken, ❄❄❄❄❄❄❄❄, --userProperties, {}]
[21Apr2020 11:37:38.836] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 5.0.0-milestone.4+67+b1a340b starting: java version 1.8.0_241 by Oracle Corporation
[21Apr2020 11:37:39.211] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[21Apr2020 11:37:40.205] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmluserdevclient' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\D\.gradle\caches\forge_gradle\assets, --assetIndex, 1.15, --username, Dev, --accessToken, ❄❄❄❄❄❄❄❄, --userProperties, {}]
[21Apr2020 11:37:42.893] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[21Apr2020 11:37:58.403] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.2.2 build 10
[21Apr2020 11:38:00.620] [modloading-worker-3/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 31.1.43, for MC 1.15.2 with MCP 20200307.202953
[21Apr2020 11:38:00.620] [modloading-worker-3/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v31.1.43 Initialized
[21Apr2020 11:38:05.811] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[21Apr2020 11:38:05.912] [Render thread/INFO] [net.minecraft.resources.SimpleReloadableResourceManager/]: Reloading ResourceManager: Default, Mod Resources
[21Apr2020 11:38:06.110] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/maven/net/minecraftforge/forge/promotions_slim.json
[21Apr2020 11:38:06.953] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: OUTDATED Current: 31.1.9 Target: 31.1.47
[21Apr2020 11:38:35.641] [Render thread/WARN] [net.minecraft.command.Commands/]: Ambiguity between arguments [teleport, targets] and [teleport, destination] with inputs: [Player, 0123, dd12be42-52a9-4a91-a8a1-11c01849e498]
[21Apr2020 11:38:35.641] [Render thread/WARN] [net.minecraft.command.Commands/]: Ambiguity between arguments [teleport, targets, location] and [teleport, targets, destination] with inputs: [0.1 -0.5 .9, 0 0 0]
[21Apr2020 11:38:35.767] [Server thread/INFO] [net.minecraft.server.integrated.IntegratedServer/]: Starting integrated minecraft server version 1.15.2
[21Apr2020 11:38:35.767] [Server thread/INFO] [net.minecraft.server.integrated.IntegratedServer/]: Generating keypair
[21Apr2020 11:38:35.897] [Server thread/INFO] [net.minecraftforge.registries.GameData/REGISTRIES]: Injecting existing registry data into this SERVER instance
[21Apr2020 11:38:35.946] [Server thread/INFO] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Found a missing id from the world slabsstairswalls:stone_vertical_slab
[21Apr2020 11:38:35.946] [Server thread/INFO] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Found a missing id from the world slabsstairswalls:stone_vertical_stairs
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Object did not get ID it asked for. Name: slabsstairswalls:slime_wall Expected: 1207 Got: 1222
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Object did not get ID it asked for. Name: slabsstairswalls:slime_slab Expected: 855 Got: 1223
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Object did not get ID it asked for. Name: slabsstairswalls:slime_stairs Expected: 1031 Got: 1224
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Object did not get ID it asked for. Name: slabsstairswalls:honey_stairs Expected: 1048 Got: 1225
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Object did not get ID it asked for. Name: slabsstairswalls:honey_slab Expected: 872 Got: 1226
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Block: Object did not get ID it asked for. Name: slabsstairswalls:honey_wall Expected: 1224 Got: 1227
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Item: Object did not get ID it asked for. Name: slabsstairswalls:slime_wall Expected: 1411 Got: 1424
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Item: Object did not get ID it asked for. Name: slabsstairswalls:slime_slab Expected: 1059 Got: 1425
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Item: Object did not get ID it asked for. Name: slabsstairswalls:slime_stairs Expected: 1235 Got: 1426
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Item: Object did not get ID it asked for. Name: slabsstairswalls:honey_stairs Expected: 1252 Got: 1427
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Item: Object did not get ID it asked for. Name: slabsstairswalls:honey_slab Expected: 1076 Got: 1428
[21Apr2020 11:38:35.978] [Server thread/WARN] [net.minecraftforge.registries.ForgeRegistry/REGISTRIES]: Registry Item: Object did not get ID it asked for. Name: slabsstairswalls:honey_wall Expected: 1428 Got: 1429
[21Apr2020 11:38:36.216] [Server thread/INFO] [net.minecraft.resources.SimpleReloadableResourceManager/]: Reloading ResourceManager: Default, forge-1.15.2-31.1.43_mapped_snapshot_20200416-1.15.1-recomp.jar, main
[21Apr2020 11:38:37.597] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:polished_granite_from_granite_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.604] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:polished_andesite_from_andesite_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.606] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:cut_red_sandstone_from_red_sandstone_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.608] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe slabsstairswalls:end_stone_brick_stairs_uncrafting
com.google.gson.JsonSyntaxException: Unknown item 'minecraft:end_stone_brick'
	at net.minecraft.item.crafting.ShapedRecipe.lambda$deserializeItem$0(ShapedRecipe.java:286) ~[?:?]
	at java.util.Optional.orElseThrow(Optional.java:290) ~[?:1.8.0_241]
	at net.minecraft.item.crafting.ShapedRecipe.deserializeItem(ShapedRecipe.java:285) ~[?:?]
	at net.minecraft.item.crafting.ShapelessRecipe$Serializer.read(ShapelessRecipe.java:102) ~[?:?]
	at net.minecraft.item.crafting.ShapelessRecipe$Serializer.read(ShapelessRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.611] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:polished_andesite_slab_from_andesite_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.613] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:polished_diorite_slab_from_diorite_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.614] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:chiseled_stone_bricks_stone_from_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_241]
[21Apr2020 11:38:37.618] [Server thread/ERROR] [net.minecraft.item.crafting.RecipeManager/]: Parsing error loading recipe minecraft:stone_bricks_from_stone_stonecutting
com.google.gson.JsonSyntaxException: Missing result, expected to find a string
	at net.minecraft.util.JSONUtils.getString(JSONUtils.java:96) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:92) ~[?:?]
	at net.minecraft.item.crafting.SingleItemRecipe$Serializer.read(SingleItemRecipe.java:76) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.deserializeRecipe(RecipeManager.java:137) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:60) ~[?:?]
	at net.minecraft.item.crafting.RecipeManager.apply(RecipeManager.java:37) ~[?:?]
	at net.minecraft.client.resources.ReloadListener.lambda$reload$1(ReloadListener.java:14) ~[?:?]
	at java.util.concurrent.CompletableFuture.uniAccept(CompletableFuture.java:670) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$UniAccept.tryFire(CompletableFuture.java:646) ~[?:1.8.0_241]
	at java.util.concurrent.CompletableFuture$Completion.run(CompletableFuture.java:456) ~[?:1.8.0_241]
	at net.minecraft.resources.AsyncReloader.lambda$null$3(AsyncReloader.java:66) ~[?:?]
	at net.minecraft.util.concurrent.TickDelayedTask.run(TickDelayedTask.java:20) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.run(ThreadTaskExecutor.java:140) [?:?]
	at net.minecraft.util.concurrent.RecursiveEventLoop.run(RecursiveEventLoop.java:22) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:759) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:141) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveOne(ThreadTaskExecutor.java:110) [?:?]
	at net.minecraft.server.MinecraftServer.driveOneInternal(MinecraftServer.java:742) [?:?]
	at net.minecraft.server.MinecraftServer.driveOne(MinecraftServer.java:736) [?:?]
	at net.minecraft.util.concurrent.ThreadTaskExecutor.driveUntil(ThreadTaskExecutor.java:123) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:1583) [?:?]
	at net.minecraft.server.MinecraftServer.loadDataPacks(MinecraftServer.java:457) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.loadAllWorlds(IntegratedServer.java:77) [?:?]
	at net.minecraft.server.integrated.IntegratedServer.init(IntegratedServer.java:99) [?:?]
	at net.minecraft.server.MinecraftServer.run(MinecraftServer.java:638) [?:?]
